S.No,PROVINCE ,DIVISION,DISTRICT ,TEHSIL ,TEHSIL - CODE,UC  CODE,UC NO,UC NAME,LATITUDE,LONGITUDE,UC_UR,LOCALITIES_NO,VILLAGE NO,VILLAGE CODE,VILLAGES
11339,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,13,52151113,LODIG AAP
11340,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,12,52151112,KULDAN
11341,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,11,52151111,KALATOO
11342,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,10,52151110,HAMMAL BAZAR
11343,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,9,5215119,GHULAM BAZAR GABD
11344,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,8,5215118,GABD
11345,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,7,5215117,DOMB
11346,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,6,5215116,DANNUK
11347,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,5,5215115,CHILLO
11348,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,4,5215114,CHAWAD
11349,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,3,5215113,CHAR SHAMBAI BAZAR
11350,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,2,5215112,BUNDI JOO PUMP
11351,BALOCHISTAN,MEKRAN DIVISION,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,5215,521511,1,UC SUNTSAR,25.37614355,61.80297364,Rural,37,1,5215111,BALL BAZAR
18590,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,16,57511116,ZEBRWAL
18591,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,15,57511115,SHIN KACH
18592,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,14,57511114,SHAFA
18593,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,13,57511113,SANRHI 2
18594,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,12,57511112,SANRHI 1
18595,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,11,57511111,MALA ABAD
18596,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,10,57511110,MAIN KACH
18597,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,9,5751119,KOR YAK
18598,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,8,5751118,KAHASS
18599,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,7,5751117,KACHYARI
18600,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,6,5751116,DUBANDIN
18601,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,5,5751115,DUB
18602,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,4,5751114,CHHAP
18603,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,3,5751113,BELLEY
18604,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,2,5751112,ASHKHUBI
18605,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575111,1,BABIAN 1,30.0022971,68.0827738,Rural,16,1,5751111,ANDARH
18606,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,12,57511212,WARIKHA KHURD
18607,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,11,57511211,WARIKHA KHALAN
18608,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,10,57511210,TUKKA ZARI
18609,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,9,5751129,TUKKA
18610,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,8,5751128,TALLO 2
18611,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,7,5751127,TALLO 1
18612,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,6,5751126,SHAFA
18613,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,5,5751125,SAHRI
18614,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,4,5751124,PURH
18615,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,3,5751123,PIR SHEIR
18616,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,2,5751122,PHOOR
18617,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575112,2,BABIAN 2,30.0017167,68.0825167,Rural,12,1,5751121,GODH DARGHA
18631,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,12,57512312,SAEEDABAD
18632,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,11,57512311,NEW JALALABAD
18633,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,10,57512310,MILL COLONY
18634,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,9,5751239,JALALABAD
18635,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,8,5751238,ISLAMABAD MUHALA
18636,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,7,5751237,GRADE STATION
18637,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,6,5751236,GHAREEBABAD
18638,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,5,5751235,COLLAGE
18639,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,4,5751234,BYPASS ZARMANA
18640,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,3,5751233,BABU MUHALA
18641,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,2,5751232,ANDARABAD
18642,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575123,3,MC HARNAI,30.0973177,67.9403207,Urban,12,1,5751231,AKHTARABAD
18648,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,9,5751159,WAM TANGI
18649,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,8,5751158,TOR GHAR
18650,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,7,5751157,TALIB LEIZ
18651,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,6,5751156,SANGANDI
18652,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,5,5751155,MAIN BAZAR NAKAS
18653,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,4,5751154,KILLI SAZOO
18654,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,3,5751153,KILLI RAGHNI
18655,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,2,5751152,KILLI GOCHINA
18656,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575115,5,NAKAS,30.0952233,67.9413878,Rural,9,1,5751151,KILLI ASPANI
18673,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,8,5751168,KILLI ZAVI
18674,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,7,5751167,KILLI SHORE
18675,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,6,5751166,KILLI QASIM
18676,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,5,5751165,KILLI NAZAI
18677,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,4,5751164,KILLI MIRZA
18678,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,3,5751163,KILLI KHADRANI
18679,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,2,5751162,KILLI GANDAREEN
18680,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575116,6,SADDAR 1,30.09735275,67.94055403,Rural,8,1,5751161,KILLI ASPANI
18681,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575117,7,SADDAR 2,30.0953768,67.9400577,Rural,7,7,5751177,ZINDAPEER
18682,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575117,7,SADDAR 2,30.0953768,67.9400577,Rural,7,6,5751176,ZARMANA
18683,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575117,7,SADDAR 2,30.0953768,67.9400577,Rural,7,5,5751175,TOR SHORE
18684,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575117,7,SADDAR 2,30.0953768,67.9400577,Rural,7,4,5751174,SARKAN
18685,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575117,7,SADDAR 2,30.0953768,67.9400577,Rural,7,3,5751173,KACHI KILLI
18686,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575117,7,SADDAR 2,30.0953768,67.9400577,Rural,7,2,5751172,GUDA GHOASA
18687,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,HARNAI SUB-DIVISION,5751,575117,7,SADDAR 2,30.0953768,67.9400577,Rural,7,1,5751171,GHURMI
18688,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,30,57521130,KILLI. LOE ZAWAR
18689,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,29,57521129,KILLI ZIARAT KACHH
18690,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,28,57521128,KILLI ZAZMURGHA
18691,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,27,57521127,KILLI ZAIN KACHH
18692,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,26,57521126,KILLI WALA
18693,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,25,57521125,KILLI UZGI RAGHA
18694,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,24,57521124,KILLI TOR SHOR
18695,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,23,57521123,KILLI TARIQ ABAD
18696,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,22,57521122,KILLI SOOR DABAK
18697,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,21,57521121,KILLI SHERKI KACH
18698,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,20,57521120,KILLI SHENLIZA
18699,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,19,57521119,KILLI SHAMARDAN
18700,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,18,57521118,KILLI SHABAN
18701,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,17,57521117,KILLI SAROBI
18702,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,16,57521116,KILLI SARLIZA
18703,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,15,57521115,KILLI SARA KALA
18704,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,14,57521114,KILLI SAPLEZA
18705,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,13,57521113,KILLI ROGHI
18706,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,12,57521112,KILLI PANDOBA
18707,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,11,57521111,KILLI KHOST BAZAR
18708,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,10,57521110,KILLI KARKAN
18709,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,9,5752119,KILLI KAMAL KACHH
18710,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,8,5752118,KILLI KALA
18711,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,7,5752117,KILLI KACHARI
18712,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,6,5752116,KILLI HOSH GHARA
18713,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,5,5752115,KILLI GATAI
18714,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,4,5752114,KILLI DURGI
18715,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,3,5752113,KILLI DILWANI
18716,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,2,5752112,KILLI CHARG GHOZA
18717,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,KHOAST SUB-DIVISION,5752,575211,1,UC KHOST,30.2246203,67.5793151,Rural,30,1,5752111,KILLI BURJ
18748,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,26,57532226,WORK SHOP COLONY
18750,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,25,57532225,WORK SHOP COLONY
18751,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,24,57532224,WAHAB TANGI
18753,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,23,57532223,WAHAB TANGI
18754,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,22,57532222,SINDHI MULA
18756,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,21,57532221,SINDHI MULA
18757,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,20,57532220,PMDC COLONY
18759,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,19,57532219,PMDC COLONY
18760,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,18,57532218,PAKA COLONY
18762,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,17,57532217,PAKA COLONY
18763,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,16,57532216,MALAK TOTI STREET
18765,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,15,57532215,MALAK TOTI STREET
18766,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,14,57532214,KACHA COLONY
18768,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,13,57532213,KACHA COLONY
18769,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,12,57532212,GREAD KALA
18771,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,11,57532211,GREAD KALA
18772,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,10,57532210,FATEH MULLA
18773,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,9,5753229,FATEH MULLA
18775,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,8,5753228,DORAN TANGI
18777,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,7,5753227,DORAN TANGI
18778,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,6,5753226,BAZAR AREA
18780,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,5,5753225,BAZAR AREA
18781,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,4,5753224,BASTI SHEKHAN ONE
18784,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,3,5753223,BASTI SHEIKHAN ONE
18785,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1892547,67.7107006,Urban,26,2,5753222,BASTI SHEIKHAN 2
18786,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575322,2,MC SHARIGH,30.1918641,67.7103622,Urban,26,1,5753221,BASTI SHEIKHAN 2
18749,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575323,3,UC SHARIGH,30.1837167,67.711625,Urban,13,13,57532313,WORK SHOP COLONY
18752,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575323,3,UC SHARIGH,30.1837167,67.711625,Urban,13,12,57532312,WAHAB TANGI
18755,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575323,3,UC SHARIGH,30.1837167,67.711625,Urban,13,11,57532311,SINDHI MULA
18758,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575323,3,UC SHARIGH,30.1837167,67.711625,Urban,13,10,57532310,PMDC COLONY
18761,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575323,3,UC SHARIGH,30.1837167,67.711625,Urban,13,9,5753239,PAKA COLONY
18764,BALOCHISTAN,SIBI DIVISION,HARNAI DISTRICT,SHAHRIG TEHSIL,5753,575323,3,UC SHARIGH,30.1837167,67.711625,Urban,13,8,5753238,MALAK TOTI STREET
