UC ID/ Serial No.,PROVINCE ,DIVISION,DISTRICT ,TEHSIL,TEHSIL - CODE,UC NAME,UR_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,V.NUMEBR,V.CODE,VILLAGE NAME
810,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,6,8113126,CHAI GHURA
811,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,5,8113125,CHAI GHAI
812,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,4,8113124,CHAI
813,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,3,8113123,BUNA CHAWA
814,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,2,8113122,BAGH PULLI
815,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,1,8113121,AMAGHA CHECK POST
816,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,49,81131349,THERRA
817,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,48,81131348,THATHI
818,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,47,81131347,TARIQ ABAD
819,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,46,81131346,SHER PUR
820,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,45,81131345,SADIQ ABAD
821,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,44,81131344,PINTH
822,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,43,81131343,PARATTI
823,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,42,81131342,MUJAHID ABAD
824,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,41,81131341,MUHALLAH TONI
825,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,40,81131340,MUHALLAH MEHRA'N BASTI
826,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,39,81131339,MUHALLAH KAMYARA'N
827,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,38,81131338,MUHALLA SHIEKHAN
828,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,37,81131337,MUHALLA DINGYAN
829,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,36,81131336,MUHALLA BINDI
830,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,35,81131335,MERA TAKYANI
831,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,34,81131334,MERA
832,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,33,81131333,KOTHIAN
833,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,32,81131332,KHERI
834,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,31,81131331,JANDI NA GURRAH
835,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,30,81131330,JALERIAYAN
836,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,29,81131329,GURRAH DOONGI
837,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,28,81131328,GURAH JABBAR
838,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,27,81131327,GHAZI ABAD
839,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,26,81131326,DIKHARRI
840,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,25,81131325,DAADRA
841,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,24,81131324,CHOWKI PAGYAL
842,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,23,81131323,CHOWKI MUHALLA KHU ALA
843,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,22,81131322,CHOWKI KHORRI
844,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,21,81131321,CHOWKI GURRAH
845,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,20,81131320,CHOWKI GARAN
846,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,19,81131319,CHOWKI DHALL
847,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,18,81131318,CHOWKI DARWANI
848,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,17,81131317,CHOWKI CITY
849,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,16,81131316,BINDI SCHOOL ALA MUHALLA
850,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,15,81131315,BINDI SARNILA
851,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,14,81131314,BINDI PALANGRI
852,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,13,81131313,BINDI NIKKA
853,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,12,81131312,BINDI KASS
854,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,11,81131311,BINDI KAMILA
855,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,10,81131310,BINDI GARRAN
856,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,9,8113139,BINDI DARBAR
857,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,8,8113138,BINDI CROSS
858,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,7,8113137,BINDI BAZAR
859,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,6,8113136,BINDI BANGYAL
860,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,5,8113135,BINDI
861,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,4,8113134,BHORRI
862,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,3,8113133,BHERRA
863,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,2,8113132,BANN GURRAH
864,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHOWKI,RURAL,3,811313,33.11747670,74.08421650,49,1,8113131,BAANDHI DHERI
865,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,49,81131449,SUKKA TALAB
866,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,48,81131448,SANDUWA
867,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,47,81131447,SADHERI
868,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,46,81131446,PAROTIAN
869,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,45,81131445,PARANI
870,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,44,81131444,PALAA MAST GARR
871,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,43,81131443,PALAA
872,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,42,81131442,NAARRA
873,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,41,81131441,MALWANA
874,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,40,81131440,LAKHAN PAAL
875,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,39,81131439,LADHARAH
876,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,38,81131438,KHIZER NAGAR
877,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,37,81131437,KAMANA
878,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,36,81131436,KALICH YOUSAF ABAD
879,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,35,81131435,KALICH SEHAN MORR
880,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,34,81131434,KALICH SARSAL
881,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,33,81131433,KALICH RAMLOH
882,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,32,81131432,KALICH PEL
883,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,31,81131431,KALICH MOHRA MALKAN
884,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,30,81131430,KALICH KOTHA
885,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,29,81131429,KALICH KHAMBA NA GURRAH
886,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,28,81131428,KALICH JARAHI
887,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,27,81131427,KALICH JANDALA
888,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,26,81131426,KALICH GULL BAHAR
889,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,25,81131425,KALICH GAHI
890,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,24,81131424,KALICH AQAL MORR
891,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,23,81131423,JANDRA DA PARRAT
892,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,22,81131422,JANDI CHONTRA
893,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,21,81131421,DARYALA
894,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,20,81131420,DANGGA
895,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,19,81131419,DAMOT
896,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,18,81131418,DAMBULA
897,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,17,81131417,DABB SERRI
898,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,16,81131416,DABB SERRI
899,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,15,81131415,DABB MUHALLAH SYEDAN
900,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,14,81131414,DABB MADINA TOWN
901,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,13,81131413,DABB KHANDLI
902,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,12,81131412,DABB JANGAR
903,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,11,81131411,DABB JAABER
904,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,10,81131410,DABB DALLA
905,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,9,8113149,DABB BAANJH
906,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,8,8113148,DABB AANIYAN
907,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,7,8113147,DAB SEEST PUR
908,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,6,8113146,DAB GURRAH
909,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,5,8113145,DAB CHOTTHI WAND
910,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,4,8113144,CHENEYI
911,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,3,8113143,CHANAKA
912,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,2,8113142,BHARRUYYA
913,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DABB SANDUWA,RURAL,4,811314,33.05304740,74.13739020,49,1,8113141,BADHEY NA PEL
914,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,32,81131532,THATI JANDALA
915,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,31,81131531,THANDA PANI
916,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,30,81131530,TAHIRA ABAD CHADROON
917,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,29,81131529,NAHARI
918,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,28,81131528,MATHON
919,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,27,81131527,KOTLA HAKEEM PUR
920,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,26,81131526,KOTLA
921,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,25,81131525,KHUNA
922,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,24,81131524,JARALLI
923,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,23,81131523,JANDALA KHAS
924,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,22,81131522,JANADLA BAZAR
925,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,21,81131521,JANADALA SHAMALI
926,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,20,81131520,JANADALA JANUBI
927,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,19,81131519,HARWAAL PULL
928,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,18,81131518,HAKEEM PUR
929,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,17,81131517,HAJI AZAM MARKET CHADROON
930,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,16,81131516,GHAROON YADGAHR PULLI
931,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,15,81131515,GHAROON KASI
932,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,14,81131514,GHAROON
933,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,13,81131513,GALLA
934,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,12,81131512,DHARAL UPPER
935,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,11,81131511,DHARAL LOWER
936,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,10,81131510,DARHAL KHAS
937,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,9,8113159,DARHAL GAGGAN
938,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,8,8113158,DARHAL BAZAR
939,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,7,8113157,CHOKOOT
940,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,6,8113156,CHAROON KHAS
941,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,5,8113155,CHADROON SHAMALI
942,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,4,8113154,CHADROON KASS
943,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,3,8113153,CHADROON JANUBI
944,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,2,8113152,BANAA
945,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,DARHAL JANDALA,RURAL,5,811315,33.14240330,74.01813170,32,1,8113151,BADHAR
946,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,GBP SCHOOL SABAZPEER UC KHAMBA,RURAL,6,811316,33.13132390,74.09443770,30,30,81131630,THATHI GUJJRAN
947,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,GBP SCHOOL SABAZPEER UC KHAMBA,RURAL,6,811316,33.13132390,74.09443770,30,29,81131629,SOONAA VALLEY STOP
948,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,GBP SCHOOL SABAZPEER UC KHAMBA,RURAL,6,811316,33.13132390,74.09443770,30,28,81131628,SOONA VALLEY BAZARI
